"Taxa"	"wolverine14"	"wolverine17"	"wolverine37"	"wolverine44"	"wolverine49"	"wolverine57"	"wolverine58"	"wolverine60"	"wolverine70"
"k__Bacteria|p__Firmicutes"	0.812142857142857	0.789285714285714	0.814285714285714	0.529285714285714	0.673	0.466285714285714	0.718571428571429	0.703	0.504
"k__Bacteria|p__Bacteroidota"	0.153714285714286	0.195	0.111428571428571	0.205	0.185714285714286	0.0757142857142857	0.057	0.124285714285714	0.281571428571429
"k__Bacteria|p__Proteobacteria"	0.0114285714285714	0.0128571428571429	0.0201428571428571	0.166142857142857	0.121857142857143	0.447857142857143	0.213857142857143	0.124285714285714	0.0705714285714286
"k__Bacteria|p__Actinobacteria"	0.00771428571428571	0.00285714285714286	0.0312857142857143	0.0895714285714286	0.00985714285714286	0.00285714285714286	0.00585714285714286	0.0281428571428571	0.125285714285714
"k__Bacteria|p__Fusobacteria"	0.0141428571428571	0	0.0227142857142857	0.00914285714285714	0.00942857142857143	0.00728571428571429	0.00457142857142857	0.0197142857142857	0.014
"k__Bacteria|p__Tenericutes"	0.000857142857142857	0	0.000142857142857143	0.000857142857142857	0.000142857142857143	0	0.000142857142857143	0.000571428571428571	0.00457142857142857
