"Taxa"	"joans14"	"joans21"	"joans29"	"joans41"	"joans44"	"joans49"	"joans51"	"joans56"	"joans57"
"k__Bacteria|p__Firmicutes"	0.062	0.583142857142857	0.603142857142857	0.727428571428571	0.493142857142857	0.544571428571429	0.358857142857143	0.697428571428571	0.291857142857143
"k__Bacteria|p__Proteobacteria"	0.905428571428571	0.272571428571429	0.295285714285714	0.171714285714286	0.244285714285714	0.147571428571429	0.124571428571429	0.108571428571429	0.646428571428571
"k__Bacteria|p__Bacteroidota"	0.00257142857142857	0.134142857142857	0.0882857142857143	0.0861428571428571	0.261142857142857	0.307142857142857	0.515857142857143	0.192857142857143	0.0608571428571429
"k__Bacteria|p__Fusobacteria"	0.03	0.00971428571428571	0.0122857142857143	0.014	0	0	0	0.000285714285714286	0.000428571428571429
"k__Bacteria|p__Actinobacteria"	0	0.000428571428571429	0.001	0.000714285714285714	0.00142857142857143	0.000714285714285714	0.000714285714285714	0.000857142857142857	0.000428571428571429
