"Taxa"	"hera11"	"hera14"	"hera17"	"hera24"	"hera44"	"hera45"	"hera58"	"hera67"
"k__Bacteria|p__Firmicutes|c__Negativicutes"	0.548857142857143	0.647142857142857	0.0782857142857143	0.525285714285714	0.0987142857142857	0.312	0.0607142857142857	0.816857142857143
"k__Bacteria|p__Bacteroidota|c__Bacteroidia"	0.0864285714285714	0.141142857142857	0.633857142857143	0.302571428571429	0.675	0.458285714285714	0.708857142857143	0.0331428571428571
"k__Bacteria|p__Firmicutes|c__Clostridia"	0.176714285714286	0.104	0.0201428571428571	0.126714285714286	0.0352857142857143	0.119857142857143	0.0241428571428571	0.119142857142857
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria"	0.006	0.0208571428571429	0.099	0.012	0.0932857142857143	0.0151428571428571	0.0761428571428571	0.00385714285714286
"k__Bacteria|p__Actinobacteria|c__Actinomycetia"	0	0.000142857142857143	0.143142857142857	0.000142857142857143	0.0511428571428571	0.000142857142857143	0.0678571428571429	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria"	0.093	0.0465714285714286	0.00457142857142857	0.00814285714285714	0.00657142857142857	0.0122857142857143	0.0421428571428571	0.00385714285714286
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia"	0.006	0.00285714285714286	0.021	0.0221428571428571	0.028	0.0665714285714286	0.0165714285714286	0.0222857142857143
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia"	0.0828571428571429	0.0371428571428571	0	0.002	0.0117142857142857	0.0154285714285714	0.00357142857142857	0.000714285714285714
"k__Bacteria|p__Firmicutes|c__Bacilli"	0.000142857142857143	0.000142857142857143	0	0.001	0.000285714285714286	0.000285714285714286	0	0.000142857142857143
