"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"hera11",136,205.461538461538,29.5194593914856,195.056750322317,7.42339930135647,2.92459216282856,0.857483510204082,7.01673189840689,23.93662722902,0.595318057313602,0.993857142857143
"hera14",130,213.153846153846,34.2804419328423,200.132217865274,7.59735497932955,2.62716695304593,0.826174367346939,5.75289147369825,22.6632769602873,0.539732585313296,0.993285714285714
"hera17",139,169.272727272727,13.10923554724,185.051999160233,7.39022457535841,2.90781120257075,0.869601387755102,7.66879326999222,24.5787679034555,0.58928494546244,0.994714285714286
"hera24",96,106.058823529412,6.17647673807821,113.187563434457,5.45643488100672,2.81156148109892,0.887652571428571,8.90096028645833,15.7381670809161,0.615983129059828,0.997285714285714
"hera44",161,225.473684210526,24.7186608309222,217.39183395552,7.54119208138454,2.92403503559884,0.863401102040816,7.32070327755355,29.3955945119746,0.575438368130693,0.992857142857143
"hera45",162,383.25,94.2960119536746,248.570111479076,8.69478625625426,3.36205919509423,0.92882587755102,14.0500502934454,29.6189366510473,0.660834502889203,0.991428571428571
"hera58",151,192.130434782609,16.3962012734505,197.078845107088,7.14329818333243,2.77174410908968,0.847568408163265,6.56031986513053,27.1829583556988,0.552439608560729,0.993714285714286
"hera67",116,158.5,19.3579713932126,155.028860494962,6.51609605440313,2.72722729872252,0.875531469387755,8.03415927769956,19.7503613965095,0.573719481293312,0.995
