"Taxa"	"hamlet11"	"hamlet17"	"hamlet22"	"hamlet25"	"hamlet31"	"hamlet41"	"hamlet59"	"hamlet67"
"k__Bacteria|p__Firmicutes"	0.452857142857143	0.612142857142857	0.214714285714286	0.689571428571429	0.735285714285714	0.738428571428571	0.624857142857143	0.159285714285714
"k__Bacteria|p__Bacteroidota"	0.146428571428571	0.302714285714286	0.0637142857142857	0.272	0.189142857142857	0.147714285714286	0.259714285714286	0.697285714285714
"k__Bacteria|p__Proteobacteria"	0.0161428571428571	0.04	0.709285714285714	0.033	0.0692857142857143	0.0985714285714286	0.0781428571428571	0.0831428571428571
"k__Bacteria|p__Fusobacteria"	0.381	0.000142857142857143	0.000714285714285714	0.00371428571428571	0.00128571428571429	0.0121428571428571	0.0201428571428571	0.00114285714285714
"k__Bacteria|p__Actinobacteria"	0.00357142857142857	0.045	0.0115714285714286	0.00171428571428571	0.005	0.00314285714285714	0.0171428571428571	0.0588571428571429
"k__Bacteria|p__Tenericutes"	0	0	0	0	0	0	0	0.000285714285714286
