"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"wolverine14",155,179.473684210526,11.5843466728881,177.872617472606,6.50830544567329,3.24413203721673,0.897972897959184,9.80131729704472,28.0634491778066,0.643239854267609,0.995571428571429
"wolverine17",85,95.9285714285714,6.85230399090084,101.368508172977,5.16113743908359,2.24333942197502,0.753186897959184,4.05164876471844,13.6115741715955,0.50495510281112,0.997428571428571
"wolverine37",107,161.375,28.0217995805452,140.040166858674,5.93224827056387,2.5808364912878,0.819459142857143,5.53891244245465,17.922445236611,0.55230708907081,0.995714285714286
"wolverine44",194,263.09375,22.4259867396022,286.344866672041,9.55159135568365,3.33311367374078,0.904769714285714,10.5008610706078,36.9584440497064,0.632726541432437,0.990428571428571
"wolverine49",147,167.51724137931,9.1682595982173,183.473195775994,7.15585060846862,3.18163563772947,0.908565510204082,10.9367920380154,26.3086323461442,0.637547062785429,0.995
"wolverine57",98,128.666666666667,16.9412226531253,120.585142200517,5.5208391904611,2.37643012607431,0.794595755102041,4.86844855858155,16.13111429914,0.518309047366104,0.996571428571429
"wolverine58",93,118.3,14.1149256086103,115.778244101633,5.37218050363706,2.2315444676457,0.759458571428571,4.1572880228532,15.1523247231901,0.492332153109174,0.996714285714286
"wolverine60",177,267.047619047619,31.4547908428922,261.963936557994,8.91222179804968,3.0717123485613,0.876520408163265,8.09850425584662,33.0134172763602,0.593435759640186,0.991142857142857
"wolverine70",232,350.607142857143,36.0237752595443,337.871750524545,10.0675374163862,3.6581641575205,0.932319755102041,14.7753602474059,46.1356576732231,0.671624847665708,0.988285714285714
