"Taxa"	"henry29"	"henry36"	"henry42"	"henry48"	"henry59"	"henry66"
"k__Bacteria|p__Firmicutes"	0.578571428571429	0.722285714285714	0.693	0.812285714285714	0.724571428571429	0.369285714285714
"k__Bacteria|p__Bacteroidota"	0.243571428571429	0.205428571428571	0.216285714285714	0.122	0.224714285714286	0.481714285714286
"k__Bacteria|p__Proteobacteria"	0.138142857142857	0.0452857142857143	0.058	0.0148571428571429	0.042	0.0545714285714286
"k__Bacteria|p__Actinobacteria"	0.035	0.00328571428571429	0.0191428571428571	0.0494285714285714	0.000857142857142857	0.062
"k__Bacteria|p__Fusobacteria"	0.00471428571428571	0.0237142857142857	0.0135714285714286	0.00142857142857143	0.00785714285714286	0.0324285714285714
