"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"hamlet11",95,105.2,6.41545211622013,110.635925199308,5.32944641345172,2.42963560304661,0.819891959183674,5.55222296277042,15.5424066562766,0.533531244010567,0.997428571428571
"hamlet17",148,183.285714285714,14.9264262695515,189.686842335491,7.14920433375634,3.23301547076782,0.921660530612245,12.7649575343729,26.526632000869,0.646963805748555,0.994428571428571
"hamlet22",113,172.125,24.2700665196369,206.961371428571,8.70713947470206,2.15472625727829,0.697231020408163,3.30284826849865,19.1370811954075,0.45579638056122,0.993714285714286
"hamlet25",96,142.428571428571,25.5911244155063,121.134189777148,5.32573830990012,2.54138509685343,0.83161093877551,5.93862803633568,15.7381670809161,0.556790365293352,0.996285714285714
"hamlet31",165,301.153846153846,52.0461656007564,245.152860715562,8.6303436843407,3.1568163340843,0.910721224489796,11.2008704676478,30.2912026851496,0.618262836965378,0.991428571428571
"hamlet41",168,196.888888888889,12.0103194071528,206.990930804642,7.42641613274095,3.25709300152671,0.917091755102041,12.0615265855738,30.9668082440934,0.635658840424954,0.994285714285714
"hamlet59",116,121.526315789474,3.97257799539467,125.982854302315,5.55783591373897,3.28234489368219,0.927067918367347,13.7113870551075,19.7503613965095,0.690498078657102,0.997857142857143
"hamlet67",185,273.44,29.3729284208517,280.798086755771,9.23363405391865,3.07640131958705,0.889794408163265,9.07394972735556,34.8571627659115,0.589308741141395,0.990428571428571
