"Taxa"	"korra21"	"korra29"	"korra44"	"korra48"	"korra58"
"k__Bacteria|p__Firmicutes"	0.599571428571429	0.487	0.273142857142857	0.595285714285714	0.189
"k__Bacteria|p__Proteobacteria"	0.233285714285714	0.467428571428571	0.0621428571428571	0.176428571428571	0.471571428571429
"k__Bacteria|p__Bacteroidota"	0.159	0.0448571428571429	0.580571428571429	0.217714285714286	0.310285714285714
"k__Bacteria|p__Actinobacteria"	0.008	0.000714285714285714	0.0835714285714286	0.0105714285714286	0.0291428571428571
"k__Bacteria|p__Tenericutes"	0	0	0.000571428571428571	0	0
"k__Bacteria|p__Fusobacteria"	0.000142857142857143	0	0	0	0
