"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"franc19",95,100.526315789474,3.97247629835061,106.247051894058,5.12905956554941,2.8967378181105,0.902995020408163,10.3087491405869,15.5424066562766,0.636103673213791,0.997857142857143
"franc22",149,182.785714285714,13.3892750244179,208.151503540192,7.82233547943395,3.14751446512442,0.917166,12.0723374459763,26.7450203098379,0.629006442652011,0.993714285714286
"franc44",166,192.558823529412,10.6710812041797,207.180405754979,7.404632153777,3.38416719314897,0.940274,16.7431269463885,30.5160347256425,0.66200611841386,0.993857142857143
"franc45",145,165.714285714286,9.96779799379904,164.439992312001,6.12754941033083,3.3305362187851,0.93860787755102,16.2887347775125,25.8738036189333,0.66922129878003,0.995714285714286
"franc47",111,142.071428571429,15.1073028610659,138.927896069851,6.08222045803922,3.01136191245506,0.922284285714286,12.8674105255418,18.7304232979908,0.639418749584817,0.995714285714286
"franc48",146,199.8125,22.4929907947761,188.606383178683,7.00264385547872,3.31884679775596,0.93625481632653,15.6874597008369,26.0910224969458,0.665952802795315,0.994
"franc49",157,230.666666666667,27.9989615193616,215.036940415319,7.6615656881239,3.36695758503887,0.943078775510204,17.5681392830765,28.5059847233059,0.665900692857421,0.992571428571429
"franc56",154,366.142857142857,95.1507346832815,237.476571174611,8.32367402611825,3.38775436144989,0.934132897959184,15.1820858822713,27.8427523473906,0.67258015487907,0.992142857142857
"franc68",149,259.625,40.7079533038902,246.031600273133,9.0063393115501,3.17217140274921,0.930826979591837,14.4565033317815,26.7450203098379,0.633933941093688,0.991428571428571
