"Taxa"	"marshmallow24"	"marshmallow37"	"marshmallow41"	"marshmallow44"	"marshmallow49"	"marshmallow53"	"marshmallow60"	"marshmallow70"
"k__Bacteria|p__Proteobacteria"	0.605285714285714	0.581142857142857	0.525285714285714	0.429285714285714	0.433142857142857	0.873285714285714	0.537	0.61
"k__Bacteria|p__Firmicutes"	0.339571428571429	0.192285714285714	0.178428571428571	0.467571428571429	0.499142857142857	0.105285714285714	0.352	0.0594285714285714
"k__Bacteria|p__Bacteroidota"	0.054	0.132	0.252571428571429	0.100285714285714	0.0592857142857143	0.021	0.110714285714286	0.320857142857143
"k__Bacteria|p__Actinobacteria"	0.001	0.0944285714285714	0.0434285714285714	0.00285714285714286	0.00842857142857143	0.000428571428571429	0.000285714285714286	0.00971428571428571
"k__Bacteria|p__Tenericutes"	0	0	0.000285714285714286	0	0	0	0	0
"k__Bacteria|p__Deinococcus-Thermus"	0	0.000142857142857143	0	0	0	0	0	0
"k__Bacteria|p__Fusobacteria"	0.000142857142857143	0	0	0	0	0	0	0
