"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"iris16",176,221.37037037037,16.9355011207199,239.349723790445,8.04761103540775,3.48067024511044,0.921631714285714,12.7602638093398,32.7845629684485,0.673180740613579,0.992857142857143
"iris17",110,125.333333333333,8.28000117343231,140.833697680619,6.25014075913356,2.90728288257078,0.88415693877551,8.63236856338008,18.5277586486349,0.61850761120681,0.996571428571429
"iris22",111,144.461538461538,16.3508749035659,146.252023849251,6.37397527994519,2.55911186948786,0.814774326530612,5.39881961970714,18.7304232979908,0.543390053805102,0.995714285714286
"iris36",138,189.25,21.6273016347522,187.774201149967,7.14322215376735,3.11659058662447,0.883916734693878,8.61450612508966,24.364319728148,0.632520829202046,0.994142857142857
"iris44",167,212.047619047619,18.0506694093391,212.998573346761,7.43114737723411,3.3799973265131,0.920413755102041,12.5649853348671,30.7412368857434,0.660414500367878,0.993714285714286
"iris46",176,286.2,41.4464236149297,254.668334479457,8.36727519286851,3.46063772368831,0.935128081632653,15.4149904175386,32.7845629684485,0.669306340955568,0.991714285714286
"iris59",106,127.111111111111,12.6064932764928,121.803964795925,5.36081565704211,3.08393399353396,0.907438204081633,10.8035933192343,17.721574281509,0.661300368954674,0.997142857142857
"iris60",177,241.473684210526,24.7187926510292,240.743960679269,8.1234007104373,3.62581788569809,0.941510530612245,17.0970947500056,33.0134172763602,0.700485510084956,0.992857142857143
