"Taxa"	"buddy11"	"buddy16"	"buddy44"	"buddy46"	"buddy48"	"buddy50"	"buddy56"	"buddy57"
"k__Bacteria|p__Proteobacteria"	0.241142857142857	0.266714285714286	0.346142857142857	0.333428571428571	0.644857142857143	0.497571428571429	0.608571428571429	0.384428571428571
"k__Bacteria|p__Firmicutes"	0.569428571428571	0.0871428571428571	0.457714285714286	0.312714285714286	0.278571428571429	0.399571428571429	0.331714285714286	0.477
"k__Bacteria|p__Bacteroidota"	0.177714285714286	0.329285714285714	0.171714285714286	0.340857142857143	0.069	0.0692857142857143	0.055	0.123
"k__Bacteria|p__Fusobacteria"	0.00771428571428571	0.308571428571429	0.0138571428571429	0.00342857142857143	0.00728571428571429	0.00914285714285714	0.00242857142857143	0.00871428571428571
"k__Bacteria|p__Actinobacteria"	0.004	0.00828571428571429	0.0105714285714286	0.00957142857142857	0.000285714285714286	0.0244285714285714	0.00228571428571429	0.00685714285714286
