"Taxa"	"franc19"	"franc22"	"franc44"	"franc45"	"franc47"	"franc48"	"franc49"	"franc56"	"franc68"
"k__Bacteria|p__Firmicutes"	0.677714285714286	0.679	0.385285714285714	0.617714285714286	0.796142857142857	0.629571428571429	0.686285714285714	0.684571428571429	0.682714285714286
"k__Bacteria|p__Bacteroidota"	0.214428571428571	0.267142857142857	0.253	0.282714285714286	0.163714285714286	0.311428571428571	0.242428571428571	0.268571428571429	0.115571428571429
"k__Bacteria|p__Proteobacteria"	0.0997142857142857	0.0488571428571429	0.236	0.0938571428571429	0.0358571428571429	0.0527142857142857	0.0681428571428571	0.0417142857142857	0.198857142857143
"k__Bacteria|p__Fusobacteria"	0.00471428571428571	0.00271428571428571	0.108857142857143	0.000428571428571429	0.000428571428571429	0	0.000142857142857143	0.000428571428571429	0.000857142857142857
"k__Bacteria|p__Actinobacteria"	0.00342857142857143	0.00228571428571429	0.0161428571428571	0.00528571428571429	0.00385714285714286	0.00542857142857143	0.00271428571428571	0.00457142857142857	0.00185714285714286
"k__Bacteria|p__Tenericutes"	0	0	0.000714285714285714	0	0	0.000857142857142857	0.000285714285714286	0.000142857142857143	0.000142857142857143
