"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"buddy11",126,213.5,34.9295552111321,210.783337369342,7.81199629297864,2.88769114595418,0.900143346938775,10.0143552717201,21.8225947660382,0.597089086515725,0.992857142857143
"buddy16",125,192.363636363636,30.3285209217051,168.883850478967,6.44762892043944,2.96512185933816,0.903093102040816,10.319182855499,21.6134648808689,0.614111265477716,0.994428571428571
"buddy44",124,159.052631578947,15.2582192201523,165.742836262483,6.57968165993537,2.60513345908189,0.832371183673469,5.96556142263787,21.4047573806921,0.540452549010981,0.994714285714286
"buddy46",153,212.368421052632,23.1305006634629,207.043503466707,7.95702189579408,2.83391242800919,0.864697265306122,7.39083361664862,27.6224375512169,0.563353026574027,0.993142857142857
"buddy48",113,204.071428571429,36.1168898386583,222.256594008264,9.4716393044935,1.82271037503829,0.614785387755102,2.59595552248744,19.1370811954075,0.385563961522997,0.992714285714286
"buddy50",148,232.285714285714,29.7994202990131,255.468572622488,9.16586637518867,2.66766078204239,0.85709387755102,6.99760082257512,26.526632000869,0.533829790671068,0.991428571428571
"buddy56",137,216.5,29.7992957522273,223.365702569584,8.64757516777268,2.68585308070398,0.859532244897959,7.11907155683925,24.1502724006579,0.545907214112197,0.992285714285714
"buddy57",101,140.666666666667,17.961531708659,151.558132343847,6.7371739632624,2.42527061796062,0.816116979591837,5.43824001683413,16.7240647590588,0.525505370685434,0.995
