"Taxa"	"jarjarbinks14"	"jarjarbinks15"	"jarjarbinks21"	"jarjarbinks29"	"jarjarbinks32"	"jarjarbinks44"	"jarjarbinks49"	"jarjarbinks68"
"k__Bacteria|p__Firmicutes"	0.673571428571429	0.786571428571429	0.701857142857143	0.666714285714286	0.571142857142857	0.105428571428571	0.728285714285714	0.602857142857143
"k__Bacteria|p__Bacteroidota"	0.280142857142857	0.154285714285714	0.184285714285714	0.118285714285714	0.158285714285714	0.436428571428571	0.169571428571429	0.182571428571429
"k__Bacteria|p__Proteobacteria"	0.0294285714285714	0.0395714285714286	0.113571428571429	0.212285714285714	0.264	0.341142857142857	0.1	0.183857142857143
"k__Bacteria|p__Actinobacteria"	0.013	0.00942857142857143	0.000285714285714286	0.00271428571428571	0.00657142857142857	0.105714285714286	0.00185714285714286	0.0171428571428571
"k__Bacteria|p__Fusobacteria"	0.00328571428571429	0.00671428571428571	0	0	0	0.00228571428571429	0.000285714285714286	0.0135714285714286
"k__Bacteria|p__Tenericutes"	0.000571428571428571	0.00342857142857143	0	0	0	0.009	0	0
