"Taxa"	"charles41"	"charles46"	"charles49"	"charles50"	"charles51"	"charles55"	"charles57"
"k__Bacteria|p__Firmicutes"	0.114857142857143	0.511	0.434142857142857	0.760857142857143	0.653857142857143	0.625428571428571	0.115428571428571
"k__Bacteria|p__Bacteroidota"	0.641571428571429	0.298428571428571	0.0461428571428571	0.117428571428571	0.244857142857143	0.250714285714286	0.726714285714286
"k__Bacteria|p__Proteobacteria"	0.0694285714285714	0.187571428571429	0.515428571428571	0.119142857142857	0.0864285714285714	0.0212857142857143	0.102142857142857
"k__Bacteria|p__Fusobacteria"	0.169428571428571	0.001	0.00357142857142857	0.00114285714285714	0.00585714285714286	0.007	0.00257142857142857
"k__Bacteria|p__Actinobacteria"	0.00471428571428571	0.002	0.000714285714285714	0.00142857142857143	0.009	0.0955714285714286	0.0497142857142857
"k__Bacteria|p__Tenericutes"	0	0	0	0	0	0	0.00342857142857143
