"","buddy11","hamlet11","hera11","padme11","ginger14","hera14","jarjarbinks14","joans14","kubo14","wolverine14","jarjarbinks15","kubo15","buddy16","iris16","hamlet17","hera17","iris17","lambchop17","wolverine17","lambchop18","franc19","ophelia19","goose20","jarjarbinks21","joans21","korra21","kubo21","franc22","goose22","grogu22","hamlet22","iris22","hera24","ivy24","marshmallow24","hamlet25","lambchop25","ginger27","henry29","ivy29","jarjarbinks29","joans29","korra29","kubo30","hamlet31","jarjarbinks32","grogu36","henry36","iris36","ivy36","goose37","grogu37","lambchop37","marshmallow37","ophelia37","wolverine37","charles41","grogu41","hamlet41","joans41","marshmallow41","goose42","henry42","ginger43","ophelia43","buddy44","franc44","goose44","hera44","iris44","ivy44","jarjarbinks44","joans44","korra44","lambchop44","marshmallow44","wolverine44","franc45","grogu45","hera45","ophelia45","buddy46","charles46","ginger46","iris46","ivy46","lambchop46","franc47","ivy47","buddy48","franc48","henry48","korra48","kubo48","lambchop48","ophelia48","charles49","franc49","ginger49","jarjarbinks49","joans49","marshmallow49","ophelia49","wolverine49","buddy50","charles50","ginger50","grogu50","lambchop50","charles51","joans51","ginger52","marshmallow53","charles55","ginger55","lambchop55","ophelia55","buddy56","franc56","grogu56","joans56","buddy57","charles57","joans57","ophelia57","wolverine57","hera58","korra58","kubo58","wolverine58","hamlet59","henry59","iris59","ophelia59","iris60","marshmallow60","wolverine60","ginger66","henry66","hamlet67","hera67","franc68","jarjarbinks68","grogu70","ivy70","lambchop70","marshmallow70","wolverine70"
"ginger27",0.412656333699198,0.342462032381066,0.377645279679153,0.423143300041806,0.319584037374627,0.423100640030811,0.354078432549395,0.683286227934675,0.393076857321584,0.436281311561582,0.380729434993041,0.354968406357114,0.385251078568855,0.4927458288597,0.423465354169618,0.427950699445281,0.461636239043131,0.581858512478957,0.369696196870426,0.707495133212911,0.389474821292506,0.41386064266001,0.373975648503427,0.378858550241043,0.510869907856835,0.306721232196523,0.38480162313207,0.476535974482274,0.423533063418708,0.383824534247924,0.372070482158644,0.410594170944133,0.32280592577068,0.433149076130167,0.36631882275032,0.320692752794151,0.505153706187858,0,0.233534441903571,0.389379930528884,0.295989486459295,0.410163673803985,0.34290931097072,0.420920434347675,0.453432717616605,0.423942483383793,0.373905674559136,0.334914531003978,0.410502385357648,0.455418103530448,0.456979089441689,0.408836481771471,0.43369620778186,0.406974328674322,0.409008074080923,0.37280030972662,0.441914668076433,0.35581963895253,0.440904731325549,0.492949221362591,0.443738653473981,0.493100942189774,0.267747822008407,0.3585705110914,0.398942936639185,0.402183217532059,0.434734901453976,0.46593364372571,0.410983542279414,0.46729308634343,0.469482400245002,0.455409289155932,0.486303812707724,0.469993944986046,0.386301998492577,0.345060448257025,0.49306856048114,0.448233478323388,0.414423599441735,0.385638874272128,0.462879326076486,0.456127388844736,0.414681848931805,0.206073870143164,0.420640948447314,0.374434151545434,0.396275550417695,0.344720202503044,0.340333140900852,0.394984338681499,0.454218026795986,0.274895739231101,0.36113575474964,0.375165104698689,0.451902025727427,0.466354164977189,0.496040318075546,0.473349581964406,0.250311557433721,0.431724628704627,0.429924831017856,0.36987441243906,0.438287422300148,0.446418377956894,0.417760544678206,0.422528051710558,0.241864697086014,0.364944538746199,0.462248360547841,0.47074247539038,0.44647184132191,0.246072234989811,0.451814733070918,0.334289341594739,0.320785434904979,0.374696644607871,0.419576998950191,0.48435449036799,0.424242199783188,0.36874336770142,0.358605224771466,0.370312522349947,0.46050929984992,0.369980679839263,0.413408685798083,0.365819023591026,0.432841722913755,0.417101424766144,0.381764866195256,0.372543708544532,0.318981361960965,0.325638143127331,0.330616388320369,0.449984618255308,0.482823834837602,0.402421455914914,0.453580094878636,0.33477866640353,0.257152793450536,0.476756647740137,0.413940511521535,0.408889993336981,0.377227973156743,0.329101143205847,0.384504164211421,0.414843612683818,0.423928006371542,0.497778016262612
"henry29",0.323702633144529,0.233519692737263,0.31458215155386,0.354866493539119,0.407360337243741,0.358593684161796,0.272070266801845,0.650154343922112,0.344184506950987,0.406179530332266,0.27528876133208,0.258308815396109,0.363566956072878,0.470154522368714,0.383146148791167,0.391968736704396,0.428310445869137,0.614585093913751,0.369671562608206,0.738465520840606,0.349101178978909,0.315353401396786,0.342399654213462,0.361610355432265,0.485386802753556,0.305762716604965,0.283264953676565,0.47075725172604,0.422984502929749,0.380664440252544,0.311186684963093,0.410803804574405,0.243037820498794,0.390918041273642,0.360385814712551,0.253460453748032,0.538170054689063,0.233534441903571,0,0.35564631456302,0.28281438618505,0.377346945599945,0.32506589413829,0.334412637342216,0.336739872952599,0.395555966179984,0.357658041289967,0.259901321841908,0.382165208219517,0.44583681396846,0.45444249210941,0.366871656775411,0.434205633369265,0.398552628230945,0.359296765647003,0.317076277239058,0.368586619150671,0.341029536994915,0.369829381312729,0.456186988923881,0.395789626265978,0.495538684728151,0.311821866954325,0.39313017512852,0.303077220836632,0.330531844365479,0.401907601420427,0.424086794415761,0.355734244269103,0.441362835378402,0.471807919703953,0.380714058050867,0.486503524149983,0.442105636818745,0.406032043222583,0.296722300738207,0.442335079384197,0.457063994723907,0.320766952667995,0.350108002336146,0.366777283353856,0.406468405406159,0.364059108962707,0.284898994595726,0.425826672825436,0.37639902370131,0.33244856309704,0.34164288568996,0.320315378856499,0.346515108830835,0.48843889952736,0.173980810397486,0.337803481670264,0.33858836797852,0.455916819472709,0.3625815157622,0.438574467994438,0.507694547188227,0.313120873314383,0.409835629348469,0.440795054564361,0.364300527162638,0.355119179364423,0.439020911044902,0.341873881822608,0.366127442969765,0.355162073772136,0.364073468728165,0.392523487413678,0.381766457647739,0.446549415432309,0.305329435563162,0.393212094037476,0.214328468402315,0.372466861468165,0.324430746204017,0.340008567038669,0.398948920210665,0.412148430634181,0.317252823523095,0.353972097058718,0.320778711141316,0.39739199994054,0.349493210846694,0.305175754870754,0.299242427619896,0.354013348924459,0.389271562757708,0.342942443078985,0.293284633306336,0.233293129493864,0.276882474499751,0.392418733182014,0.357074586795967,0.473623672301506,0.396794530457782,0.403045299070551,0.356337051365552,0.189708470240339,0.404120170578466,0.340919465538882,0.426688510561704,0.332847202739121,0.304733983785005,0.329123480160651,0.316377641244831,0.425689604314567,0.458088941280995
"ivy29",0.356071498683605,0.375058252323343,0.377769094582756,0.422915052109728,0.465244794820886,0.410336642451847,0.281364244682782,0.62090756025585,0.366523869848206,0.398068005930823,0.296775499196786,0.299504297102417,0.409811727454243,0.405145336753665,0.445151953263983,0.523775383681056,0.408095394208671,0.612124155855468,0.378064054280755,0.74980925383546,0.374486913547546,0.32777903188904,0.466046181671092,0.487705159139347,0.517715264758916,0.419898540507589,0.412838222966421,0.470112092899729,0.500657165855971,0.474976316389919,0.37928509714418,0.465243042485835,0.362887191975946,0.266291359242255,0.458859040503417,0.376129017698109,0.560873907046717,0.389379930528884,0.35564631456302,0,0.453169247548045,0.488639535247405,0.494841841591101,0.421299371353233,0.42140891894825,0.510366082854199,0.49909949263704,0.434192591986192,0.342324425692881,0.4138711218733,0.543303349017591,0.496525117239161,0.563586976127212,0.448394328538889,0.362034808339783,0.344765331240272,0.4170906922215,0.488283241206341,0.422918227971416,0.546335770000006,0.431723436381145,0.594955771772299,0.387009646220774,0.497685875072387,0.309842155809393,0.410130014575095,0.219024714842051,0.490576356638371,0.422947645586598,0.411198082441049,0.481024161740912,0.381813767610083,0.559252957156044,0.449907780241198,0.418806292476068,0.472098740991483,0.41634801359453,0.461380791862782,0.431315967656232,0.422676562602945,0.370043022855221,0.481473758482429,0.450615382282666,0.444027079980119,0.438739488914301,0.317550739065558,0.394437424056821,0.427934918483009,0.254513997416661,0.417653275767559,0.485648590795201,0.36407518303218,0.442327715395123,0.333410475240705,0.60003317197208,0.395304316505129,0.464546051330889,0.458173021692337,0.482634748527927,0.521744166632884,0.566100669883376,0.468055482852554,0.418889609029803,0.39636054969997,0.425024336320299,0.430587744385852,0.481099948881505,0.487284947892564,0.406991111362244,0.442813624414859,0.572541365914029,0.483363742506733,0.533427079862582,0.351360514157083,0.462658033528518,0.405076133032138,0.379756537194218,0.464004565677951,0.321300682329401,0.479724970653122,0.496467381181619,0.393113542760709,0.407887544658698,0.475677906222257,0.324768716515007,0.384184472594048,0.43440807110552,0.497843400638663,0.31425999823412,0.312948280182947,0.342315714411818,0.459469550586551,0.368930382385895,0.410526505872796,0.484181208602073,0.499353913710159,0.369970318224015,0.450329538507126,0.381287520696045,0.416044527868051,0.415116595380801,0.405415283463448,0.458257307551194,0.40358124933957,0.195360941543637,0.438991903283264,0.524470912598095,0.416015349201936
"jarjarbinks29",0.363229489140193,0.287434349979687,0.33418349563263,0.439493257017052,0.426746558154707,0.400788310366664,0.345239891976471,0.704776406694945,0.358168312649556,0.49731974279082,0.340338420691166,0.282841821019432,0.391503857614409,0.543921370306861,0.391767056267931,0.38404137176457,0.497471382341873,0.575084079502347,0.352537597756723,0.704004280968943,0.338025131223321,0.323479270373897,0.310054051835683,0.188980261985289,0.528026001051979,0.216502173834975,0.308913030089923,0.47072681806891,0.348864927580636,0.362311670005474,0.345792156011851,0.445691939103567,0.311959593405313,0.489432913095931,0.386124264984195,0.283199627700795,0.525180913133895,0.295989486459295,0.28281438618505,0.453169247548045,0,0.321319411729712,0.218577444862389,0.366553877527275,0.41247553834211,0.299198614913879,0.31442527704533,0.413528817507258,0.452476456531366,0.486559324178389,0.422835142970907,0.331908511137406,0.414177040578647,0.298499658724784,0.392542582600374,0.395199274559657,0.48999011517952,0.338092583473662,0.414839192979535,0.475717957823723,0.359996045910021,0.425249744558791,0.395843082328094,0.366037562152646,0.337912118610788,0.330307930055904,0.485642092583116,0.397369176973759,0.354880298841724,0.487113551189326,0.445092013748889,0.421575550681078,0.425388965255157,0.397962219942154,0.438090404292553,0.261245308108088,0.51206886138201,0.414987355377818,0.301930248994918,0.399529868446155,0.441278443301241,0.405375072070663,0.370915464574383,0.290933195848366,0.481400792081119,0.383793864601831,0.429388865271699,0.345391032443199,0.364426148827955,0.351187294533124,0.432870587561214,0.311801837762506,0.196451429468792,0.388963451136844,0.441139685305163,0.448944445136756,0.524857601466823,0.479357531850156,0.261787479996009,0.364235384077664,0.362693688209071,0.251539634843325,0.397175713412192,0.487600040910972,0.373406571297263,0.465783313206142,0.303420171697424,0.323022563715995,0.46091165135562,0.504110976719366,0.413644886317603,0.262274119104531,0.359930824201455,0.35815289206669,0.397054916702632,0.406571214991909,0.395485404191923,0.445966889699188,0.449313067197957,0.318339721614134,0.24390337977109,0.290448926762057,0.439705181910866,0.258486587121493,0.386930836615122,0.345739312367176,0.420776944539202,0.319596635945322,0.396901569063964,0.369990368859386,0.275650063675115,0.36824619080727,0.44554880184848,0.40466107489523,0.511873327807374,0.31027384811609,0.495813996097259,0.437411294472013,0.35445820072637,0.447342968258026,0.34253360422634,0.422196124726997,0.311096727626545,0.30198186860914,0.397972568146344,0.408862983313539,0.384225153926527,0.512763853766452
"joans29",0.357694785305687,0.305652420325169,0.400281959944977,0.459611025536657,0.515730080785403,0.395023589159623,0.393197171310848,0.668143030296423,0.357927491553431,0.41745861183656,0.37579162549343,0.327738302835055,0.417539244771525,0.44899534569724,0.399526680526796,0.432719484384298,0.387990278670148,0.660665981234182,0.412251296790313,0.749056892801714,0.370691322778247,0.423464998622331,0.293410996193486,0.366725622427787,0.499555167954799,0.317203783923586,0.306021528540771,0.433302970559431,0.318738664648757,0.450204962786101,0.380850499636739,0.343559718128317,0.298791855510064,0.490474292611435,0.475499762757329,0.321222755188445,0.564707080213276,0.410163673803985,0.377346945599945,0.488639535247405,0.321319411729712,0,0.411192932641544,0.378631076897282,0.364561318885812,0.406761740577629,0.412029983942501,0.439178852830501,0.454230379162073,0.431607315914059,0.400404230920804,0.441025976299659,0.411760149194588,0.419354553432925,0.413287256549765,0.346540657284464,0.499755921859374,0.42902139502859,0.395975823786558,0.446521485115885,0.444786203882615,0.457622413135482,0.443437253506659,0.480859668214963,0.390832405718357,0.211622892352259,0.49442457109601,0.409316223167419,0.329946583014364,0.390019320796668,0.423556582112091,0.427315244468557,0.417339036675884,0.438829661026756,0.485184178604784,0.40697264774628,0.43069181090124,0.39551943934836,0.443413258136672,0.379025887065098,0.422392780736355,0.325884070939383,0.327882747613825,0.38899367552625,0.384754437039434,0.445393888968922,0.488869693113144,0.377679293737892,0.393733900519957,0.325318728845886,0.431712229496279,0.421722418943235,0.40278631973308,0.401633262410544,0.398838801015799,0.416737611931023,0.471447838598505,0.423909847314169,0.445085409868444,0.408461208598422,0.388371440082106,0.36883682168327,0.398561382755374,0.409125457907904,0.314662109438712,0.455844018395928,0.447374038083295,0.440204832053997,0.510484241814359,0.425824201815717,0.401999614761016,0.457914244692213,0.452913449013911,0.39874106043116,0.510283311042467,0.482158097556754,0.413813607830233,0.397606633487641,0.446372302515568,0.422603374298098,0.284428976587347,0.255419923326893,0.380773455927267,0.280577608730181,0.376693097835761,0.302470786344847,0.410221724396018,0.409155162873949,0.431246994224072,0.405118849662432,0.300143334627513,0.42143058227557,0.353866225852885,0.418099216708706,0.406314778016261,0.394696327480959,0.441786859381364,0.491882491546734,0.406094577781636,0.428532870908366,0.391421314857776,0.4048451551324,0.376355754089929,0.435677376391517,0.463856008401433,0.445683376702093,0.471269737181854,0.429698703177281
"korra29",0.379965114499261,0.36419273706947,0.411068838312965,0.485889090209749,0.415324511549261,0.436491802544459,0.434689614605252,0.692937729320199,0.460510136067322,0.517453307628895,0.385161582385052,0.400881083060332,0.457898721371643,0.596612671498974,0.473387910035504,0.45554922750115,0.52871998080612,0.517163166353144,0.437528896088965,0.643797624574823,0.435128798618666,0.370240203109883,0.303407469251213,0.320011920267882,0.503248130895309,0.281935684936398,0.415354959399586,0.543163672067022,0.34479338465878,0.450701148437975,0.383364573461388,0.519399192914236,0.396651903211923,0.536517200909317,0.425080935129516,0.366466248566148,0.463883676350304,0.34290931097072,0.32506589413829,0.494841841591101,0.218577444862389,0.411192932641544,0,0.427267366333919,0.4815418478137,0.418277305259376,0.400868274802473,0.465911689492677,0.489871725252836,0.579215095597686,0.457761483939742,0.40693664601318,0.470686975232354,0.396005249871244,0.478246907618661,0.44518935935493,0.522998084603482,0.433114985120621,0.476292565728908,0.494681020769551,0.445863615890989,0.448601338537225,0.405788978555036,0.435462760194805,0.429775601213063,0.428038901928747,0.501722736354357,0.435435904643445,0.462562676690865,0.551562267190613,0.513448956824976,0.515763543271721,0.416429069200965,0.485394402242604,0.453825660208553,0.363231301621733,0.56061272019149,0.492425553871325,0.369991621458199,0.472081439855124,0.478165700855458,0.476192361499235,0.441212351654211,0.355458210411419,0.552302589319341,0.445774812308748,0.415365727643494,0.425294612359155,0.466965068645305,0.430656531409281,0.530330952909976,0.350880754659817,0.270500771007834,0.478887260037929,0.454867128240246,0.485530033614844,0.517586806454159,0.564895920633492,0.291808239258091,0.471439374740134,0.410179503884434,0.302193905471575,0.470979827897817,0.490625217137684,0.430042318889662,0.486485900892926,0.283980892858272,0.383069465821199,0.434909388539639,0.497526104030158,0.414989246812141,0.286567953736522,0.409366973447047,0.382929465105823,0.425168312562061,0.382964383659636,0.477035023620295,0.456460152019602,0.495314654187929,0.372496951587056,0.301363885686364,0.366639936915742,0.511395712266396,0.336357526559877,0.419348121683187,0.402174503472637,0.513438679222032,0.408292287137373,0.480999831086847,0.418084292148621,0.3969807998133,0.37349480977288,0.4858205194304,0.484505932275087,0.543854332131966,0.368238203761049,0.5082836214078,0.500815184584602,0.361919527732414,0.526365394900309,0.391210109796432,0.504477962647524,0.41204300163135,0.378670866816005,0.460426346026596,0.416484397308807,0.451366159957807,0.57081585003421
"kubo30",0.323348096163392,0.354601335529707,0.300147744426676,0.360695899650601,0.434617807707926,0.298798983157598,0.31992652267242,0.730587465888005,0.260072198944747,0.346663339786227,0.35162831510082,0.304028877736679,0.442254169502325,0.442830846957632,0.359536077420937,0.464226908049597,0.471385381642041,0.68289116610681,0.453997217369576,0.776867858259936,0.40563462399237,0.365964139626256,0.417879990754666,0.380852634645871,0.526342374598124,0.315843363047842,0.232326858382507,0.4128322833435,0.42838018219375,0.462223883744696,0.313767498121156,0.441440324835615,0.319255928067812,0.374427359136626,0.37917192829146,0.283928136082968,0.618736850832127,0.420920434347675,0.334412637342216,0.421299371353233,0.366553877527275,0.378631076897282,0.427267366333919,0,0.241390722230929,0.299513992516658,0.456427930404607,0.287699416783271,0.451390038408658,0.480366805041249,0.377307448066067,0.428489147812865,0.39333803188675,0.396518169682931,0.331806025412097,0.356279542545737,0.463468933382832,0.438368561228328,0.215641281017048,0.398556029308726,0.418462665533538,0.431827617374497,0.438403908966521,0.506108162342553,0.335109330623054,0.299896979588979,0.40370913274321,0.323197042066081,0.348724965940622,0.366306444600829,0.401035324642454,0.379342507330308,0.44193367018232,0.400370483264021,0.429520894505592,0.313766981014467,0.423287310660415,0.397480561178789,0.3092668333757,0.247743803109801,0.279448879442715,0.336774339263598,0.284456856476345,0.416438503686003,0.382251820362537,0.347808854488378,0.403181261982666,0.35733832499123,0.384908745033602,0.34036078521126,0.456145075618493,0.338511754723234,0.346684554688659,0.305265840459535,0.466870463475328,0.277379618461957,0.455606374631756,0.380361453370855,0.435760349467283,0.31040527332221,0.487432405205056,0.407058292925518,0.275627086883152,0.397615775401837,0.295650332256973,0.342174164057304,0.47277112047492,0.45833562774414,0.450573005214726,0.331777864150494,0.43014593803648,0.493387994161163,0.504138113240723,0.322171336047826,0.417951123592864,0.461037772685661,0.262421836738446,0.348303295402359,0.367817177317343,0.447033204180382,0.455149322267433,0.337671910008731,0.431267579724555,0.366635658084213,0.340285651382087,0.357430028403565,0.395136306927637,0.490918433583418,0.328014407047447,0.391462821076627,0.291428752602833,0.374220978120708,0.408049714266841,0.295156830399296,0.385282521280178,0.316186380356488,0.384383262047872,0.485794341179084,0.404436302418896,0.355200019871526,0.279852731095509,0.366318798976018,0.263147410153344,0.433066237816345,0.38074619701025,0.430152908797068,0.494826189644158,0.402238912167862
"hamlet31",0.376844176773735,0.339683299048604,0.281381537962313,0.390383463605273,0.444381737447989,0.243206110307402,0.305582274449981,0.736451980844568,0.283835497708152,0.333528711567666,0.319798843426585,0.305819057303274,0.470449313691886,0.413484312778744,0.321157172543858,0.444151094236291,0.441178998731867,0.712558054798557,0.422539418896164,0.793295944793078,0.406310059150165,0.385270259565356,0.430335616444315,0.409188574165341,0.523304824024096,0.336487413264553,0.251525055744157,0.385641213926318,0.432190233219501,0.497685764799346,0.270411335854411,0.425223951862476,0.277313291915881,0.375917755721934,0.412404513205187,0.299287430415677,0.653940412576485,0.453432717616605,0.336739872952599,0.42140891894825,0.41247553834211,0.364561318885812,0.4815418478137,0.241390722230929,0,0.294516940010247,0.463022309634776,0.260337173589814,0.469583248700498,0.470923843308944,0.388276041659545,0.452935039426819,0.366762090471017,0.422261024914287,0.324899667823325,0.381096873145578,0.487234301815797,0.470017177388971,0.215130440847804,0.388149248120072,0.412349738213273,0.433476516755045,0.43320277771536,0.50117476307421,0.322235885726517,0.283021408139505,0.406021962995664,0.338474254585264,0.326588627944236,0.353699391702497,0.372533375527091,0.388731511843533,0.426717827575835,0.344858015646241,0.475233105618697,0.351922118551391,0.407618860840297,0.388717888117817,0.373733760266935,0.20150226618258,0.241673692157328,0.298553201082385,0.310071967250515,0.435962217088272,0.35590714074046,0.373743018343493,0.463093027379195,0.358028547664285,0.37999840491086,0.334584406531043,0.455195000891694,0.353476802325868,0.380031808034883,0.302804827873723,0.438864881005689,0.233082492465594,0.468148041835841,0.387695017935159,0.455625891912481,0.316695444161036,0.476563818785506,0.441402298889792,0.237589257312564,0.392135773894325,0.286334376823635,0.328782276626382,0.498454870341809,0.499622252245182,0.500901244666098,0.306824878207025,0.408201026260886,0.492378502885661,0.53472402593291,0.361426805206333,0.397674575597375,0.502346700832563,0.2187661826534,0.356674217207352,0.368188537164684,0.472784820194835,0.436702470099556,0.348212506605874,0.402153245390134,0.398224022574692,0.313374727200984,0.360265247871059,0.387864202893504,0.48824373181322,0.363243733097493,0.400619838238567,0.247377788438204,0.329490441070641,0.408399558097739,0.213981553817449,0.355467450951811,0.339898552913744,0.380604470198468,0.496947990957232,0.404674262095926,0.341508193652978,0.299504116104599,0.363928812680585,0.278303549403774,0.462634353527759,0.396844388978943,0.452507882664032,0.514717983798462,0.395090706768988
"jarjarbinks32",0.395716187389999,0.409397683473645,0.312332732238482,0.427505758455544,0.400861051720853,0.33227906747586,0.376518924654317,0.753924504604565,0.322984812694998,0.400544477694552,0.400137413473684,0.37695637874866,0.477045724867907,0.48408837899911,0.349525767697752,0.453879555997217,0.526236576268347,0.680347649894735,0.460657108974991,0.764727305932347,0.427837773163152,0.400472689038561,0.435429289515555,0.307968744139389,0.530175384094274,0.311676814678762,0.328945010040897,0.378917989787624,0.429116276353548,0.475152135834339,0.334883210750156,0.476592347929524,0.404079685588672,0.400355062667233,0.379008811269656,0.343487083541341,0.637594021662215,0.423942483383793,0.395555966179984,0.510366082854199,0.299198614913879,0.406761740577629,0.418277305259376,0.299513992516658,0.294516940010247,0,0.416754947703073,0.291676691238703,0.491348987002359,0.495266845023395,0.346680145257801,0.397458516937268,0.328228436471975,0.357642373345739,0.374467469830407,0.443800735825432,0.549046728846534,0.430653545951016,0.283191827690011,0.370629496284671,0.369110643614866,0.343147268473701,0.382971597476879,0.441050163088432,0.420792021799463,0.371389615065527,0.461803081770793,0.331623722755192,0.39453057525235,0.421785081232144,0.37476722946323,0.440251450589931,0.35856392843156,0.343325992357427,0.436368867235367,0.265504687708347,0.469825799833459,0.347113279691667,0.306362063652598,0.25937967246728,0.324385633877437,0.286430721662967,0.337114863091618,0.392228297248933,0.393645108092381,0.394370350569005,0.473058836833694,0.360875598248047,0.426899531199075,0.341886883741705,0.374089897972189,0.365591704379009,0.287411150062038,0.354114893182691,0.398244743500028,0.327009597222839,0.530715205565791,0.397279720243365,0.360598964474913,0.19431956323102,0.393510410643231,0.343279188882817,0.312291311218654,0.404971019349883,0.340298438116326,0.404398125461802,0.435160847311507,0.444356288673941,0.52072457559655,0.408004315657202,0.366311725986165,0.436983954641792,0.51196980704345,0.441895025475632,0.349346931028412,0.517966925763551,0.282405221550197,0.380047812734959,0.402912871565798,0.44725852788776,0.395704253111473,0.387104546702886,0.466900517750919,0.387670360888605,0.36547687512568,0.440045739249228,0.45787526395061,0.438025833355662,0.413747973941907,0.472405906128456,0.360058346511881,0.347025453989867,0.459567436554842,0.293037398182121,0.392131694065806,0.2622373662392,0.454304848762934,0.483995370624019,0.430678247604663,0.381452952859613,0.334771510348129,0.378405651762932,0.223214349645981,0.445279312366354,0.469736514650686,0.47100820497375,0.475850823196451,0.469953860108617
"grogu36",0.449307210720198,0.381738000132483,0.425240431540566,0.495745260102196,0.531014098084578,0.460706574725392,0.452207514097624,0.737380221515107,0.42780937270493,0.529632801538569,0.440108349658971,0.403582661953163,0.359078174531218,0.45632707853704,0.288510952061805,0.213357914236106,0.497693357911909,0.668851936635401,0.400881344367538,0.784086485519373,0.423217557493406,0.426680027353746,0.448042761379853,0.305454080974376,0.574342960257673,0.395002811635598,0.398076735918325,0.49895305285195,0.426951400419758,0.336432458062671,0.423128136458486,0.435351036035817,0.381887296464938,0.548567457176305,0.421557910650922,0.363753710543195,0.571227297805753,0.373905674559136,0.357658041289967,0.49909949263704,0.31442527704533,0.412029983942501,0.400868274802473,0.456427930404607,0.463022309634776,0.416754947703073,0,0.421778682149089,0.412180629403101,0.36478831866773,0.429590138164981,0.328186062199012,0.408874093668707,0.283490580001102,0.397863436155172,0.480308873464835,0.440538884218115,0.133269752444756,0.466768643295622,0.505652197568146,0.223362201559838,0.4381031448705,0.416726344241329,0.276170208631627,0.44076169245228,0.400512090583532,0.536043750024673,0.447005206621955,0.321562122259463,0.492370307509404,0.484815287069805,0.345493788249006,0.439934611011599,0.302258233179445,0.502631337145654,0.337916029219226,0.428898684616843,0.46173612432786,0.352030348457128,0.426718619571521,0.497723595021266,0.439939797271765,0.419901690701156,0.374239472476004,0.498697380326099,0.474637884444775,0.496076766423838,0.395854145405018,0.447817004352989,0.441999771772644,0.415340187730836,0.39248631745868,0.374486223002061,0.447720049677735,0.42311728218095,0.477999357761187,0.506937769795647,0.494789314262576,0.406280286441366,0.414374473398967,0.37282791636381,0.371670534643959,0.469676690189118,0.534411331519583,0.454818219467041,0.483344388112996,0.426868044754162,0.242263775065867,0.497352924866387,0.528765752649198,0.437347489540571,0.414610327426034,0.331804428304103,0.425913187914523,0.459307210831762,0.439143764155798,0.453441662116532,0.494282805958418,0.516303135822014,0.275401530719369,0.393459664227996,0.411562886832255,0.346590156097534,0.356949240061347,0.447232181692272,0.447432605175007,0.28030440260929,0.205659284965999,0.369011072557093,0.470295419277201,0.393347757874137,0.427656370768468,0.471188132242268,0.473332101766187,0.521480583216851,0.379908227744634,0.546777332307881,0.31299746553673,0.369212287397267,0.359106821385264,0.43366077292782,0.445636697115693,0.408073828149162,0.238433033408897,0.507982106817787,0.394214925499369,0.239946262978125,0.450719927107235
"henry36",0.365213535656555,0.364185149052711,0.342944876048631,0.305503359311911,0.344651351736965,0.283960857721705,0.348386085565767,0.686269098478398,0.298169755291113,0.379225411588429,0.383659624810264,0.357819843012138,0.422287817241468,0.457174790509513,0.376981086455938,0.465601203815188,0.460926116151758,0.674486354384467,0.45320841349039,0.758210229871445,0.431529738062742,0.416519674609598,0.395359067449232,0.382683604319209,0.509453216280079,0.332612879869565,0.327662137861778,0.390385840685649,0.451713080846263,0.460896086613469,0.307263526302693,0.456903280008347,0.313944552291605,0.371458131264173,0.351681024882143,0.319377586833503,0.597298873254434,0.334914531003978,0.259901321841908,0.434192591986192,0.413528817507258,0.439178852830501,0.465911689492677,0.287699416783271,0.260337173589814,0.291676691238703,0.421778682149089,0,0.428932963981216,0.45685322835078,0.367414657882778,0.383638160017368,0.351650060576727,0.413222376101858,0.3273617738169,0.416801592592602,0.430145231312698,0.427659436734108,0.279304302362909,0.349471531560441,0.398468450359686,0.413697595050198,0.365130864132411,0.460480279567457,0.395587397298551,0.369480103344695,0.419643067580416,0.35815902635239,0.412644071361059,0.39032868953686,0.419054861426488,0.40220511903248,0.42276267809771,0.414657661907864,0.385821304595701,0.292651805437178,0.463152314641197,0.41496173273612,0.333640377249725,0.233586592467148,0.322121652271101,0.340772204437589,0.329187313033848,0.357523872351886,0.337959189963178,0.34634384384306,0.432961048481544,0.373810041706426,0.383791248487753,0.306897875003226,0.451904214009192,0.241397303787908,0.384300330950126,0.34519263595181,0.393722410729063,0.301206184188821,0.422662022548626,0.402266960879876,0.345639094196047,0.253346909100898,0.46041563630574,0.386289108882185,0.318150728437331,0.411149862889603,0.306744650704069,0.289310775396939,0.428167786085602,0.435214738617799,0.465550737870305,0.293677824793023,0.398008667710837,0.421460316688476,0.489700143864897,0.323576538722887,0.296081979819481,0.446181302178104,0.28755910636861,0.365613163952242,0.380334395984328,0.440026742833555,0.450361234940045,0.36628045131245,0.443525327367283,0.438064785095802,0.348888795723403,0.396373873247683,0.415363273285385,0.447021331688437,0.375003287774959,0.432058554021621,0.319852622136296,0.254075604578153,0.401089332727562,0.287967889720218,0.379215597687427,0.29124509491373,0.38721757585539,0.431431383191429,0.313536513561947,0.386863062880312,0.320957777392176,0.34724590814634,0.278686690786749,0.395173311786884,0.419817262071247,0.436343051015518,0.499543836562439,0.46652920463754
