"Taxa"	"ivy24"	"ivy29"	"ivy36"	"ivy44"	"ivy46"	"ivy47"	"ivy70"
"k__Bacteria|p__Firmicutes"	0.732428571428571	0.812571428571429	0.142571428571429	0.790142857142857	0.880428571428571	0.584	0.759142857142857
"k__Bacteria|p__Bacteroidota"	0.146142857142857	0.081	0.531285714285714	0.127571428571429	0.0595714285714286	0.265428571428571	0.0651428571428571
"k__Bacteria|p__Proteobacteria"	0.0367142857142857	0.0458571428571429	0.174857142857143	0.0787142857142857	0.0224285714285714	0.0958571428571429	0.142142857142857
"k__Bacteria|p__Actinobacteria"	0.0107142857142857	0.0167142857142857	0.144857142857143	0.00328571428571429	0.0324285714285714	0.012	0.0101428571428571
"k__Bacteria|p__Fusobacteria"	0.0724285714285714	0.0411428571428571	0.00328571428571429	0.000142857142857143	0.00514285714285714	0.0425714285714286	0.0194285714285714
"k__Bacteria|p__Tenericutes"	0.00157142857142857	0.00271428571428571	0.00314285714285714	0.000142857142857143	0	0.000142857142857143	0.004
